points,superior_rating,price,Rich,Soft,age,rich,year,soft,light,fruity,attractive,great,richness,dense,intense,powerful,long,variety
84,0,1.6288914380896082,0,1,0.0,0.0,0.0,0.2956743101036829,0.0,0.3133520282575527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
89,0,1.7826382233807831,0,1,0.0,0.0,0.0,0.3102566636474957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
91,1,1.6288914380896082,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhône-style Red Blend
94,1,1.9847485769857667,0,0,0.2718911024847523,0.0,0.31233280296294774,0.0,0.0,0.0,0.0,0.38622697553553137,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
90,1,1.8495468204444896,1,0,0.0,0.21618582513949447,0.0,0.0,0.0,0.0,0.0,0.2906689119652786,0.0,0.30197098895987834,0.0,0.0,0.0,Pinot Noir
90,1,1.7230287407457363,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
91,1,1.6821606241402574,1,0,0.0,0.3796968000022248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26518255331400653,0.0,0.0,0.0,Bordeaux-style Red Blend
85,0,1.505645500223933,0,0,0.0,0.0,0.0,0.0,0.28024515041441966,0.0,0.307926438656266,0.0,0.0,0.0,0.0,0.0,0.0,Chenin Blanc
86,0,1.576205308822663,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhône-style White Blend
93,1,1.9553110970933798,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
87,0,1.7557076861710752,0,1,0.0,0.0,0.0,0.32076360331275017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
91,1,1.9316237152776001,1,0,0.34006773259683054,0.1796435659987628,0.19532508998741288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
87,0,1.5551302597192842,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571065399813496,Rosé
84,0,1.5317625635685963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhône-style Red Blend
95,1,2.036984901123763,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37169747212570237,0.0,Pinot Noir
86,0,1.8154477680247336,0,0,0.0,0.0,0.0,0.0,0.2937378568824096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Champagne Blend
88,0,1.657450685768658,1,0,0.24864624648771574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567244376926851,0.0,0.0,0.0,0.0,Sauvignon Blanc
90,1,1.6933326949318146,1,0,0.0,0.0,0.22861552673355715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauvignon Blanc
88,0,1.7481522745802391,1,0,0.0,0.24669248432930496,0.0,0.0,0.0,0.0,0.0,0.0,0.3349890689134191,0.0,0.0,0.0,0.0,Chardonnay
90,1,1.7557076861710752,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
87,0,1.8336170940394239,0,1,0.0,0.0,0.0,0.4550504190216952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
85,0,1.5317625635685963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Blend
91,1,1.7886649117766558,1,0,0.1943712134240545,0.2053563720401574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30137848567075237,0.0,0.0,Rhône-style Red Blend
88,0,1.7886649117766558,0,0,0.0,0.0,0.27059891706944805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
87,0,1.505645500223933,0,0,0.0,0.0,0.3152029257906777,0.0,0.0,0.0,0.38239763710533475,0.3897761347933924,0.0,0.0,0.0,0.0,0.0,Rhône-style Red Blend
92,1,1.911930163660522,1,0,0.0,0.577317568570078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
94,1,2.0170483986159016,0,0,0.20925729924298225,0.0,0.24038270548659185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3244598150643471,0.0,0.0,Bordeaux-style Red Blend
86,0,1.5317625635685963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
90,1,1.576205308822663,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568721226567981,0.0,0.0,0.0,0.0,Melon
87,0,1.8532324621028384,1,0,0.0,0.4711446679382015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
87,0,1.6821606241402574,1,0,0.0,0.23516469249670022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
93,1,1.657450685768658,1,0,0.27662805840833743,0.2922620766651998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
91,1,2.05611134233293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
84,0,1.595344300060418,0,0,0.0,0.0,0.24245713741102642,0.0,0.0,0.0,0.0,0.0,0.0,0.31147745261691007,0.0,0.0,0.0,Bordeaux-style Red Blend
85,0,1.505645500223933,0,1,0.0,0.0,0.0,0.3131600713262455,0.3336625171561132,0.33188322477170334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malbec
85,0,1.5317625635685963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauvignon Blanc
90,1,1.657450685768658,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
87,0,1.6437137027175575,0,0,0.0,0.0,0.3017340406239905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
90,1,1.70382474956942,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
89,0,1.9553110970933798,1,1,0.0,0.28791609896118797,0.0,0.3244048685170186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
92,1,1.9480523628041537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
90,1,1.8336170940394239,0,0,0.2282581985972312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malbec
87,0,1.6128303280571636,1,0,0.0,0.21412598944500885,0.0,0.0,0.0,0.25568762827632624,0.0,0.0,0.0,0.29909378541816917,0.0,0.32426714095790543,0.0,Malbec
91,1,1.9316237152776001,0,0,0.23759582286378308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854304487928769,Rhône-style White Blend
86,0,1.5317625635685963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
84,0,1.4037376194831213,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24782008800422978,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
92,1,1.9097376172084048,1,1,0.23254079794300694,0.0,0.2671294446969001,0.2768195827032764,0.0,0.0,0.324075889197777,0.0,0.33361849035965924,0.0,0.0,0.0,0.0,Champagne Blend
91,1,1.657450685768658,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
88,0,1.731849630033596,0,0,0.22003353433459763,0.0,0.0,0.0,0.0,0.27759104001265905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauvignon Blanc
87,0,1.505645500223933,0,0,0.0,0.0,0.0,0.0,0.0,0.20262564441924888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
83,0,1.4425776540291462,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrah
85,0,1.4425776540291462,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Blend
90,1,1.8955467076713148,0,0,0.2089704569561341,0.0,0.24005319762612548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
86,0,1.8154477680247336,0,1,0.0,0.0,0.0,0.26316952289556345,0.0,0.0,0.0,0.31404041992023446,0.0,0.0,0.0,0.0,0.0,Pinot Noir
91,1,1.8154477680247336,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43462488774978314,Syrah
96,1,2.0170483986159016,1,0,0.2888117365254941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4620879407545531,0.0,Bordeaux-style Red Blend
84,0,1.3581141487734985,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabernet Sauvignon
89,0,1.731849630033596,0,0,0.22271809346556518,0.0,0.0,0.0,0.0,0.28097783995383324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
84,0,1.6933326949318146,0,0,0.0,0.0,0.0,0.0,0.31722036482956395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
87,0,1.7481522745802391,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37421899022476157,0.0,0.0,Chardonnay
87,0,1.505645500223933,0,1,0.0,0.0,0.0,0.26469275392458763,0.0,0.28051815282248194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malbec
87,0,1.7886649117766558,0,1,0.0,0.0,0.0,0.3253325702707085,0.0,0.0,0.3808706052002521,0.0,0.0,0.0,0.0,0.0,0.0,Champagne Blend
89,0,1.505645500223933,0,0,0.4498638123263435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
86,0,1.8732680991352706,0,0,0.0,0.0,0.0,0.0,0.32592868180624734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
93,1,1.9941531229671325,1,0,0.24805884291887348,0.2620782323520494,0.2849556789484946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malbec
86,0,1.576205308822663,0,1,0.0,0.0,0.0,0.2580181182501841,0.0,0.0,0.0,0.3078932442890503,0.0,0.0,0.0,0.0,0.0,Melon
85,0,1.6128303280571636,0,1,0.0,0.0,0.0,0.2760645650938461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
87,0,1.9449837003517652,0,0,0.0,0.0,0.0,0.0,0.34749929355460063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
97,1,2.11970194399584,1,0,0.20989910265264694,0.0,0.24111997219396045,0.0,0.0,0.0,0.0,0.0,0.3011352088504738,0.0,0.0,0.0,0.0,Chardonnay
87,0,1.6437137027175575,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3557642609535443,0.0,0.0,0.0,0.0,0.0,0.0,Sparkling Blend
87,0,1.7697806703348378,0,0,0.0,0.0,0.0,0.0,0.3530447413197411,0.3511620910749962,0.0,0.0,0.0,0.0,0.4315899843244148,0.0,0.0,Pinot Noir
88,0,1.5317625635685963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
88,0,1.7886649117766558,0,0,0.0,0.0,0.0,0.0,0.33951169759462996,0.33770121380670853,0.37304705458010434,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
87,0,1.5317625635685963,0,1,0.0,0.0,0.0,0.5463727244345886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malbec
88,0,1.8495468204444896,0,1,0.35144835391509194,0.0,0.0,0.41836867996115357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
85,0,1.8202289859073943,0,1,0.0,0.0,0.0,0.2445242131265774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
84,0,1.576205308822663,0,1,0.0,0.0,0.0,0.308775545036161,0.3289909379465062,0.0,0.3614871041380908,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
87,0,1.8495468204444896,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.426758534091507,0.0,0.0,0.0,0.0,0.0,0.0,Champagne Blend
92,1,1.8701536379127834,1,0,0.3960391455011903,0.20921092345237047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30703537791135777,0.0,0.0,Pinot Noir
85,0,1.5551302597192842,0,0,0.0,0.0,0.0,0.0,0.0,0.3412046575887105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gamay
91,1,1.7230287407457363,1,0,0.39342464306834585,0.20782979112099034,0.2259717592838935,0.0,0.0,0.0,0.0,0.0,0.0,0.2902991790494833,0.0,0.31473233280722196,0.0,Bordeaux-style Red Blend
90,1,1.5317625635685963,0,0,0.3411402962193009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
87,0,1.7557076861710752,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
86,0,1.5551302597192842,0,1,0.0,0.0,0.0,0.24445214165453552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
88,0,1.7557076861710752,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
87,0,1.5317625635685963,0,0,0.0,0.0,0.0,0.0,0.0,0.32367775705458135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
91,1,1.6128303280571636,1,0,0.24667889902099766,0.26062029901153727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36403760230233356,0.0,0.0,0.0,Bordeaux-style Red Blend
96,1,1.967079968648654,1,0,0.23421449337178735,0.0,0.26905208938736613,0.0,0.0,0.0,0.0,0.0,0.3360196851057461,0.0,0.0,0.0,0.0,Pinot Noir
84,0,1.4425776540291462,1,0,0.0,0.2977570385775211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Blend
85,0,1.4761827010096757,0,0,0.0,0.0,0.0,0.0,0.0,0.48997921024700686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gamay
89,0,1.837790416705353,0,0,0.27035506478322535,0.0,0.31056829152292525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
92,1,1.8792584295462498,1,0,0.21334018627146117,0.22539740268790665,0.0,0.0,0.0,0.0,0.0,0.0,0.3060720162075704,0.0,0.0,0.0,0.0,Chardonnay
90,1,1.7230287407457363,1,0,0.0,0.36041288445097497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style White Blend
89,0,1.6933326949318146,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714142430709667,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
85,0,1.5551302597192842,0,0,0.0,0.0,0.0,0.0,0.3219049960010993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riesling
93,1,1.9553110970933798,1,0,0.0,0.0,0.0,0.0,0.2683746203588946,0.0,0.0,0.0,0.6071328104178078,0.0,0.3280824910768594,0.0,0.0,Champagne Blend
87,0,1.657450685768658,0,1,0.0,0.0,0.0,0.3521713301635216,0.3752278251660022,0.37322688116597785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
91,1,1.922251000955881,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhône-style Red Blend
88,0,1.6437137027175575,0,0,0.20463208759114493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
88,0,1.713704021675243,0,0,0.0,0.0,0.2662092613923151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
88,0,1.713704021675243,0,0,0.0,0.0,0.0,0.0,0.28165896735229035,0.0,0.3094799057330259,0.31545142999828285,0.0,0.0,0.0,0.0,0.0,Sparkling Blend
90,1,1.5551302597192842,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4393286494932928,Rosé
92,1,1.9074987132616241,0,0,0.4023833146475812,0.0,0.23111736165851327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32189910198313415,0.0,Chardonnay
92,1,1.7886649117766558,0,0,0.2465755577986457,0.0,0.28325176662859824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauvignon Blanc
86,0,1.6933326949318146,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
91,1,1.8903751191045968,0,0,0.19358765685498647,0.0,0.0,0.0,0.0,0.0,0.0,0.2749952996799693,0.0,0.0,0.0,0.0,0.0,Chardonnay
90,1,1.8154477680247336,1,0,0.20774219010841283,0.21948302801026182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
86,0,1.713704021675243,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3485264416169144,0.0,0.35878900337352365,0.0,0.0,0.0,0.0,Rosé
92,1,1.9480523628041537,1,0,0.0,0.23265873705117146,0.0,0.0,0.0,0.0,0.0,0.0,0.31593233945184096,0.0,0.0,0.0,0.0,Marsanne
88,0,1.505645500223933,1,0,0.2177688568702185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3124256815107218,0.0,0.0,0.0,0.0,Red Blend
89,0,1.8876965711860154,0,0,0.2265094806250932,0.0,0.2602010155344614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
84,0,1.4425776540291462,0,1,0.0,0.0,0.0,0.41091489563436295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style White Blend
89,0,1.6437137027175575,1,1,0.0,0.24144813453963168,0.0,0.27204783137037214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malbec
88,0,1.6821606241402574,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauvignon Blanc
92,1,1.8154477680247336,0,0,0.27504889440570773,0.0,0.31596029203056475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhône-style Red Blend
88,0,1.8000037821168613,1,0,0.0,0.26708625478765624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gamay
87,0,1.7230287407457363,1,0,0.4612647483346236,0.2436668825577542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3576025196773959,0.0,0.0,Pinot Noir
88,0,1.713704021675243,0,0,0.0,0.0,0.0,0.0,0.0,0.30026296963071686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
88,0,1.731849630033596,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2948602984072119,0.2977965400839336,0.0,0.0,0.0,0.0,Chardonnay
91,1,1.8980444981385518,0,0,0.0,0.0,0.209598189190069,0.0,0.0,0.0,0.0,0.5183731834802373,0.0,0.0,0.0,0.0,0.0,Syrah
89,0,1.6288914380896082,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33664231624149366,0.0,0.0,0.0,0.0,Chardonnay
90,1,1.9316237152776001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Champagne Blend
86,0,1.670230418137594,1,1,0.0,0.24397370420244188,0.0,0.27489347667242575,0.0,0.0,0.0,0.0,0.0,0.0,0.3580528073491557,0.0,0.0,Gewürztraminer
90,1,1.731849630033596,0,0,0.1821392108738982,0.0,0.20923101102543187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauvignon Blanc
88,0,1.731849630033596,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Blend
90,1,1.9097376172084048,0,0,0.21938096214160194,0.0,0.2520121850115984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
85,0,1.505645500223933,0,1,0.0,0.0,0.0,0.660371570928531,0.3518028969676696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
89,0,1.6821606241402574,0,0,0.2845591114047169,0.0,0.3268850803187471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
81,0,1.3581141487734985,0,0,0.0,0.0,0.0,0.0,0.3164716505177033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Blend
89,0,1.740211110170909,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31388371210599675,0.0,0.0,0.0,0.0,0.0,0.0,Rhône-style Red Blend
98,1,2.1381399310466733,1,0,0.0,0.1910916154864348,0.20777246757050588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style White Blend
89,0,1.7481522745802391,0,1,0.2176591428733635,0.0,0.25003425843242805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Blend
87,0,1.5551302597192842,0,0,0.0,0.0,0.36198466992119305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
94,1,1.9895866373623108,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
88,0,1.9351393657479055,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viognier
88,0,1.810490814025578,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
88,0,1.837790416705353,1,0,0.21066447529680568,0.22257047019773119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3108891388022629,0.0,0.0,0.0,Red Blend
89,0,1.7697806703348378,0,0,0.18238155199184836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
91,1,1.657450685768658,1,0,0.0,0.2069086171727203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
88,0,1.713704021675243,0,0,0.0,0.0,0.0,0.0,0.0,0.26494586371325796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauvignon Blanc
92,1,1.595344300060418,0,0,0.0,0.0,0.26534132173249403,0.0,0.0,0.0,0.3219065755890044,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
87,0,1.713704021675243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
86,0,1.595344300060418,0,1,0.0,0.0,0.0,0.2644627543969573,0.0,0.2802744021278208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauvignon Blanc
93,1,1.8154477680247336,1,0,0.20789987038610916,0.0,0.23882336957668013,0.0,0.0,0.0,0.0,0.0,0.0,0.30680925946520793,0.3223550802834942,0.3326319911565489,0.0,Bordeaux-style Red Blend
90,1,1.740211110170909,0,0,0.0,0.0,0.0,0.0,0.28969692348169357,0.0,0.0,0.0,0.0,0.0,0.3541485710760367,0.0,0.0,Pinot Noir
91,1,1.7557076861710752,1,0,0.49569805806785494,0.5237131210889909,0.28471465686948266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
95,1,2.0101566006845233,1,0,0.2747995980810377,0.2903302783674012,0.31567391480401713,0.0,0.0,0.0,0.0,0.0,0.0,0.4055368626829755,0.0,0.4396690450501709,0.0,Bordeaux-style Red Blend
90,1,1.5317625635685963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360905404329668,0.0,0.0,0.3939363696614336,0.0,0.0,Rhône-style Red Blend
88,0,1.5551302597192842,1,0,0.19478745096812916,0.2057961338261354,0.0,0.0,0.0,0.0,0.0,0.276699632213655,0.0,0.2874585418146574,0.0,0.0,0.0,Red Blend
89,0,1.5551302597192842,1,0,0.0,0.37549585158567145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
94,1,2.063026546223199,0,0,0.0,0.0,0.19193332037885574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
92,1,2.000955454755477,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrah
85,0,1.713704021675243,0,0,0.0,0.0,0.0,0.0,0.0,0.28401023349578425,0.31373645324488697,0.31979010910021627,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
86,0,1.6288914380896082,0,1,0.2663695685582702,0.0,0.0,0.31708979011598665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
93,1,1.856811092535303,1,0,0.23062928012836795,0.24366361365490966,0.26493360337843225,0.0,0.0,0.0,0.0,0.0,0.0,0.3403522980354217,0.3575977222757896,0.36899819382103005,0.0,Malbec
87,0,1.657450685768658,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
92,1,1.9763700039213823,0,0,0.29162915803356365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4665957094434704,0.0,Chardonnay
91,1,1.845748636271712,0,0,0.3033565747973087,0.0,0.3484785211351153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
91,1,1.7886649117766558,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style White Blend
87,0,1.7557076861710752,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488406312709652,0.0,0.0,0.0,0.0,0.0,Champagne Blend
90,1,1.713704021675243,0,0,0.24289976235683786,0.0,0.2790292250192322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style White Blend
90,1,1.7697806703348378,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31373547415439407,0.0,0.0,0.0,0.0,Chardonnay
88,0,1.576205308822663,1,0,0.0,0.25742329930310376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
